time,u,v,r,p,x,y,psi,phi,δ,nps,x_bow,y_bow,x_stern,y_stern
71.11853088480801,0.4819441215720742,-0.13978683730707267,0.11054055305815408,6.322894729249987e-06,8.68843547224965,7.182036439783813,8.504185674502198,-0.0700950622512588,0.6108652381980153,13.2,7.7631597909512,8.39866175745466,9.613711153548099,5.9654111221129655
71.36894824707846,0.48194247456778894,-0.13978647062119787,0.11054024683771886,-5.528481982700701e-06,8.641623384124264,7.298648240772688,8.531866905567645,-0.07009509159229946,0.6108652381980153,13.2,7.6830287909127,8.489197969203028,9.600217977335827,6.108098512342348
71.61936560934892,0.48194086694655414,-0.13978616249947093,0.11054001602452293,-1.494983476092704e-05,8.591601871867473,7.413919361314759,8.559548063607519,-0.07009785935301253,0.6108652381980153,13.2,7.600422928448782,8.577481371747984,9.582780815286165,6.2503573508815355
71.86978297161936,0.48193929531655666,-0.1397859333003799,0.11053989362816939,-1.599401608894854e-05,8.53840931008255,7.527761507746487,8.587229183217193,-0.07010187147332768,0.6108652381980153,13.2,7.515405499012876,8.66344432109576,9.561413121152224,6.392078694397212
72.12020033388981,0.4819377699091734,-0.13978574346470068,0.11053982353384631,-1.1238877352391334e-05,8.482086479548503,7.640087475861565,8.614910279728045,-0.07010527181531494,0.6108652381980153,13.2,7.428041647268788,8.747020961462406,9.536131311828218,6.533153990260724
72.37061769616027,0.48193629516661707,-0.1397855747189717,0.11053978045367026,-1.232801524983503e-06,8.42267655748377,7.750811228121558,8.642591366495324,-0.0701068699581302,0.6108652381980153,13.2,7.338398317504875,8.828147270546701,9.506954797462665,6.673475185696415
72.62103505843072,0.48193487797167583,-0.139785393160961,0.11053971495775697,1.0133341708359609e-05,8.36022506123009,7.85984796946876,8.670272442024395,-0.07010598220694106,0.6108652381980153,13.2,7.2465441924073435,8.906761133211681,9.473905930052835,6.812934805725837
72.87145242070117,0.4819335252461436,-0.13978515790820067,0.11053956597715602,1.6431228724743605e-05,8.294779838619244,7.967114165940025,8.69795348901463,-0.07010271327138685,0.6108652381980153,13.2,7.152549664443473,8.982802346043737,9.437010012795014,6.951425985836313
73.12186978297161,0.4819322283374777,-0.13978488682508305,0.1105393579212271,1.7349274083503997e-05,8.22639103959084,8.072527640807923,8.725634489313912,-0.0700987304002628,0.6108652381980153,13.2,7.056486772969431,9.056212680310416,9.396295306212249,7.08884260130543
73.37228714524207,0.4819309830332836,-0.13978458406690117,0.11053909582744097,1.1859773002372787e-05,8.155111071019341,8.17600763878357,8.753315431153338,-0.07009495221548825,0.6108652381980153,13.2,6.958429135150558,9.126935919131432,9.351793006888125,7.225079358435708
73.62270450751252,0.4819297793413786,-0.13978427819397887,0.11053882076804403,2.1104148507975777e-06,8.080994544443838,8.277474912467547,8.780996307952611,-0.07009260401327563,0.6108652381980153,13.2,6.8584518794846066,9.194917925604809,9.30353720940307,7.360031899330284
73.87312186978298,0.4819286029753121,-0.13978401801025694,0.11053860409085968,-6.642572772091099e-06,8.004098265652681,8.376851740457925,8.808677121587776,-0.070092909852639,0.6108652381980153,13.2,6.756631617596452,9.260106636842517,9.251564913708911,7.493596844073333
74.12353923205342,0.4819274544663043,-0.13978380449585306,0.11053844914736224,-1.2145319840684992e-05,7.924481176706243,8.474062005619281,8.836357891880871,-0.0700947564608042,0.6108652381980153,13.2,6.653046364473381,9.322452109429072,9.195915988939104,7.62567190180949
74.37395659432387,0.4819263307926212,-0.13978364775705326,0.1105383716410012,-1.2325872910353392e-05,7.842204299892631,8.569031245777142,8.864038628575708,-0.07009788219723166,0.6108652381980153,13.2,6.547775493785856,9.381906584264533,9.136633105999406,7.7561559072897515
74.62437395659433,0.4819252357375267,-0.13978353423758497,0.11053835319807924,-7.127839608921791e-06,7.757330670845564,8.661686741904305,8.891719345637833,-0.07010115414869565,0.6108652381980153,13.2,6.440899644147488,9.438424536753152,9.07376169754364,7.884948947055457
74.87479131886478,0.4819241813993973,-0.13978342130130741,0.11053833353794948,9.92917205693478e-07,7.669925328535568,8.751957529435797,8.919400061919372,-0.07010238780002624,0.6108652381980153,13.2,6.3325006959614205,9.49196266602872,9.007349961109714,8.011952392842876
75.12520868113522,0.48192317100636406,-0.1397832871860814,0.1105382801055662,8.513998310394659e-06,7.580055241539894,8.839774451972449,8.947080767567096,-0.0701016979980381,0.6108652381980153,13.2,6.22266170937956,9.542479972691686,8.937448773700227,8.137068931253213
75.37562604340567,0.48192220672527997,-0.13978311614993807,0.110538169498244,1.3020468802592206e-05,7.487789276282151,8.925070230768378,8.97476145682708,-0.07009910015605696,0.6108652381980153,13.2,6.111466853084056,9.589937764493799,8.864111699480247,8.260202697042958
75.62604340567613,0.48192128679191965,-0.13978290580622008,0.1105379974153995,1.3083916558668602e-05,7.393198108132944,9.00777954020593,9.002442120195239,-0.07009518210518016,0.6108652381980153,13.2,5.999001309319643,9.63429972039069,8.787394906946247,8.381259360021172
75.87646076794658,0.48192040175253564,-0.13978267719313597,0.11053779246220159,8.27011403969987e-06,7.296354198846708,9.087839021706365,9.030122735160035,-0.07009193245081513,0.6108652381980153,13.2,5.885351244906701,9.675531895555093,8.707357152786715,8.500146147857638
76.12687813021702,0.4819195425541773,-0.13978245925056043,0.11053759668461263,1.3446120415657356e-06,7.197331756418965,9.165187349361148,9.057803299904002,-0.07009026923223331,0.6108652381980153,13.2,5.770603739531034,9.713602717332389,8.624059773306895,8.616771981389906
76.37729549248748,0.481918703549208,-0.1397822706826771,0.11053743773128015,-5.3687500325493044e-06,7.0962066727507285,9.239765269430702,9.085483818189342,-0.07009050163590161,0.6108652381980153,13.2,5.65484672525242,9.748483021969054,8.537566620249038,8.73104751689235
76.62771285475793,0.48191788069863023,-0.13978212361504494,0.11053733353419981,-1.040194199462316e-05,6.993056421160864,9.311515668081906,9.113164292348667,-0.07009285540716324,0.6108652381980153,13.2,5.538168879196828,9.7801461090883,8.4479439631249,8.842885227075513
76.87813021702839,0.48191707465732225,-0.1397820204531478,0.11053728951598081,-1.1299963126969091e-05,6.887960022243207,9.380383614716923,9.140844742343344,-0.07009622062272805,0.6108652381980153,13.2,5.420659572403726,9.808567733876961,8.355260472082687,8.952199495556885
77.12854757929883,0.4819162910616296,-0.13978194623510837,0.11053728608450784,-7.099728825890534e-06,6.780998012923,9.446316366954301,9.168525191126902,-0.07009885445898023,0.6108652381980153,13.2,5.302408840228087,9.83372610920322,8.259587185617914,9.058906624705383
77.37896494156928,0.4819155361915474,-0.13978187006119944,0.11053727757424799,-1.9910346444901356e-06,6.67225234506496,9.509263411923609,9.19620563123587,-0.07010047145369683,0.6108652381980153,13.2,5.183507285920381,9.855601972977103,8.160997404209539,9.162924850870114
77.62938230383973,0.4819148121465702,-0.13978178796085902,0.11053725982080519,5.484856788658811e-06,6.561806362435058,9.569176535854108,9.223886079729578,-0.07009997029645629,0.6108652381980153,13.2,5.0640460279869535,9.874178553148916,8.059566696883163,9.264174518559301
77.87979966611019,0.4819141211026097,-0.1397816878573523,0.11053721521422241,1.3907000541498567e-05,6.4497446530670715,9.626009862946564,9.251566535930031,-0.07009712952708348,0.6108652381980153,13.2,4.944116562807775,9.889441645049907,7.955372743326368,9.362578080843221
78.13021702838063,0.48191346555108566,-0.13978154695372452,0.1105371085363031,1.8262926141075535e-05,6.336153040265667,9.67971985678923,9.27924697760647,-0.0700927747604796,0.6108652381980153,13.2,4.823810747525875,9.901379595105755,7.8484953330054585,9.458060118472705
